FahrzeugID,Tag,Stunde,Oeltemperatur,Motordruck,Drehzahl,Fehlalarme,Reifendruck,Bremsweg,Maschine1,Maschine2,Maschine3,Maschine4,Maschine5,Maschine6,Maschine7,Maschine8,Maschine9,Maschine10
A1,Fr,8,89.69093039580835,2.5450264696335747,1551.8975218145224,0,31.306850135130553,44.462880626520594,125.93839694230782,127.67691351350804,126.0057982793642,141.41643935773072,113.70547513147962,132.93346900737637,125.62548171688738,139.35648648728622,125.27010159876626,125.63189789773206
A1,Fr,9,95.81678699717486,2.099933735078885,1516.1127514737575,0,31.29547317052578,44.04975345953383,123.61805293614438,133.33730390819656,118.93955054030867,144.1711633287008,116.36348896764969,133.25190894360634,123.16843807117434,135.75068058185693,123.47560722933838,113.61504396233474
A1,Fr,10,90.42248527958326,2.520119521352262,1562.646840713254,0,31.829040872918654,46.39401544213823,119.5473335884792,131.65990165284506,125.95249839889532,143.5472590856952,112.8225681471508,132.5655289908804,126.7022666120804,138.6940524044375,135.07683742006526,120.32280648977702
A1,Fr,11,93.2579463485251,2.1928073109771904,1590.4028899140571,1,32.82836710903055,53.51455103038537,118.88267008814074,128.253416019409,124.90290197056132,138.48410108582863,118.99970950971024,121.91844695781704,122.73158790426822,129.66098539210404,136.75153795986787,133.55306686290962
A1,Fr,12,89.68665234438758,2.2662356553619976,1553.5026081556591,0,32.101555179336415,49.04259112847422,125.81754383977494,131.32577763649445,128.20965267480776,143.26641586624768,128.4376718284848,120.94983798363712,124.5603306658141,142.3702802624404,130.23993462573264,129.4290156880086
A1,Fr,13,90.69002857128852,2.721040480241602,1494.3472786468144,1,32.283041509590575,50.34861073074404,115.17251007085471,130.15080786267563,123.71706034908914,127.98623032550157,117.12117129855947,130.71669583803114,135.3953948670288,138.05571827324772,143.45441962039382,125.53521191039356
A1,Fr,14,89.68340984399308,2.2631286698565805,1528.0205644484113,0,31.50083140269656,46.71209332644822,116.53789510063072,122.96841268164084,124.58447213685652,132.476398129845,118.80027981844802,130.41219876467252,120.71224250267537,133.45395461475067,128.23921797204707,126.5958725520959
A1,Fr,15,94.02135133806944,1.9249655060708508,1555.751303957371,1,31.53093525708966,45.74409200478354,118.4047303216669,126.01987071598256,130.380035692993,140.1065582433597,124.50595342876504,129.6966959309269,124.45796616544769,127.43142803693588,122.98430161872028,117.07932028497255
A1,Fr,16,90.80137995303446,2.4017450046459867,1470.9404648983934,3,31.672220613576503,46.55081684494968,120.73396505992774,138.06110314127713,129.48419657932766,138.65734676047083,110.54403887292357,119.24092299335348,124.4042334037879,133.94434880586152,127.06410236424408,124.34371516453848
A1,Fr,17,90.2305556488763,2.255028803638384,1517.499870958827,2,31.295634828289057,42.79804941174794,121.03362023622498,133.79469300060973,126.90769281294664,143.18298162910915,115.2917550214274,126.27607896636736,119.51451307506876,131.77215285675763,145.39054936819196,122.57174411954664
A1,Fr,18,84.12182932172777,2.4465298721458164,1592.7730004341322,1,32.792676022254916,53.52065140452597,116.27263253968944,125.28074647288142,119.52706730223537,138.67115206753007,122.16711209912584,132.64034183873116,130.4434597635461,125.90346035667638,128.53406586381791,115.8217118356898
A1,Fr,19,93.51373736796464,2.6171292985771464,1588.978336362019,1,31.335666473392983,44.35662215774202,115.17797872694152,127.84921682204082,125.24789260242352,139.19327894174103,107.93665790914488,136.0665820459282,127.2469704028158,131.43123071864676,137.55151180991382,119.08296905866736
A1,Fr,20,85.11332944927645,2.554497489319748,1644.5693924775169,0,31.66727405910619,46.57848195878725,119.9277386456086,132.7314212400185,125.03211134905467,137.81807054736717,114.45195098037084,129.55818520397332,126.14994485058936,133.7060196866645,139.99323585252358,127.8045972397062
A1,Fr,21,89.11355904591252,2.439390880902147,1533.3090255121997,0,31.054598195405145,43.54116891014912,122.6447896819626,119.80519361497292,125.91650106052496,134.09853530205052,122.8640732045859,131.2522620386389,126.90421990143469,141.13860438569588,126.68298996714525,120.63295182956097
A1,Fr,22,86.21563549903468,2.126992154730201,1553.0557804683694,0,31.48968077498328,44.78177092278058,121.19623432055576,140.37041334874988,120.40307704206788,127.34856238626836,113.56997889059944,135.50479817499286,137.79173727110296,128.8522520277379,134.4834961161826,122.67344771609972
A1,Fr,23,89.68215493708759,2.828868669403407,1474.8514835802423,0,32.85204255213752,53.30735010078986,118.19118465581592,131.40060694484723,121.67257292654892,144.36584715346734,114.37691101904934,124.1370419557363,127.9326408916742,136.952614487825,133.27636693706782,130.22948357747936
A1,Sa,0,85.65583088387793,2.1314514819970114,1581.9893665897769,0,30.930321798919802,41.59297735806391,135.68874266829997,135.28028404533026,126.1161945706458,139.72552999691857,116.42777037428829,132.6056121418967,131.2260779297503,137.77802233001725,132.44790340627625,124.01330789846337
A1,Sa,1,89.54618014903946,2.2610183439294635,1606.6885048433533,2,32.308382783689964,51.010699680549855,131.6662220214265,130.9614133719952,134.7853182027082,138.79292794789896,119.759801817549,135.50577881123644,125.95019748073614,131.2646096034918,137.72694594273676,122.34221531378472
A1,Sa,2,87.31695026197379,2.163208099640181,1523.2193330787295,0,32.402274310372796,50.17528736054399,122.5808914355748,126.79259202388523,127.1596127233697,144.00204762613842,118.77145664906789,135.94456685737322,131.5415192360053,136.75724103770793,137.35075119158213,124.8673937037547
A1,Sa,3,87.35437604631684,2.267386607211247,1512.7548677596776,0,31.4937713043248,46.35468098451903,120.53393596737088,129.3261571044244,125.15095393605075,143.0430372117837,112.68365522169584,128.9027809417757,135.2751061138158,135.01542063412512,131.1039476268731,125.41256349661596
A1,Sa,4,89.51590688097141,2.158085541409355,1500.098508141014,0,32.37215466538792,50.488424525795246,119.03086930613598,128.67742579344696,114.98068817796624,143.17709015104614,108.80370802573265,130.29966315133163,129.38688468979095,141.80329297919326,125.45589800440445,109.90243922089589
A1,Sa,5,90.55154863426108,2.6601022363021705,1611.947317646972,0,32.509192559232204,50.34654782386728,124.2168631107853,132.79724537997518,126.182908754381,146.8485438898489,109.2218725916557,130.32634097671277,124.3059856563489,139.44958166282584,122.83329417746783,124.85958067203512
A1,Sa,6,91.00571606120984,2.1105015730052448,1518.6904983889217,0,31.64366356293286,47.01631585046125,120.7759534192949,134.12549132333817,120.6643489214455,136.7094175546237,113.48136985611669,123.27064538263392,123.90371070139253,132.61889563227672,136.37194590356364,126.31280664500964
A1,Sa,7,90.58076973410265,2.470179592433594,1543.1314105800302,0,32.825049964315596,53.94507541920009,127.84389302051424,123.35951868783124,127.61121840624006,135.9179800694948,115.95753469396364,130.3418531465513,122.72306491453756,140.29242271765162,133.01651471784538,123.57658482163708
A1,Sa,8,88.68567052726921,2.327955393953247,1570.3962508757145,0,31.202351465786656,43.66843555159937,108.5190952343138,127.24731575254208,118.8964378704292,137.45929901176345,114.26109840591263,127.73375795488494,135.26233767235374,136.6337238230116,133.50237179805413,128.11103572021702
A1,Sa,9,86.5835006466577,2.507822357484053,1546.211785673227,0,32.644213687165355,52.80675967682073,116.2899693217118,127.91018248080678,131.37295937646758,144.05031152026345,120.37587967834229,123.15647728220166,135.7399987696201,131.19296228357598,132.9614648907095,124.25888561204115
A1,Sa,10,87.3645514903558,2.017492847315799,1462.807594168355,1,30.997146233953437,43.42404272929964,114.33092202456558,128.9098206090089,111.80595749870052,143.89489856022,102.95055916446596,129.61313804333614,128.07509613297145,137.69030860090905,131.79159598805057,135.0895398191662
A1,Sa,11,90.64895064470552,2.510722479848732,1513.8268595564855,1,32.00607308259372,48.576704292585696,124.90426724568738,126.28885239904184,114.19219833340404,141.27786826856183,119.94334584679,123.24277117554014,131.3510994863867,138.38483193669768,120.63251870442348,120.31855683796614
A1,Sa,12,88.81251365780501,2.2640751999529525,1512.843286761601,0,31.71146484225547,47.47243678670379,128.3073508286401,130.10443244147982,126.15350452859342,133.6991761741371,111.9181929598026,128.1240180983803,126.41142451621884,141.40821897501883,134.78845530362562,119.44271021531485
A1,Sa,13,90.739514335296,2.399644349699357,1607.0074519260634,0,32.37024096500186,50.54568610342724,123.19258930297242,128.8161569851797,123.6851059810966,130.82144362979489,116.6503250040631,133.09963166197903,122.55459941926098,134.22089262835448,132.18930957504477,127.92286313974785
A1,Sa,14,90.01140922836956,1.974736129207683,1523.5031115268755,0,31.7235152516367,47.458824954712775,126.86424237338264,118.94069044335248,132.66716850648163,132.88021423774927,113.66673835382792,127.85377789850668,130.9427663488536,127.00937824058126,134.31086333040972,135.12154811643427
A1,Sa,15,85.91047798622157,2.337941233522079,1516.9008911101696,1,32.0688531314059,48.05744333224725,116.79256545477844,132.43936142435538,134.0217405489337,139.0454810413635,118.5987897107409,123.53363521064418,123.21781811590996,137.3620313894019,139.42058014267982,126.7780667439283
A1,Sa,16,89.06082590843053,2.2998582810846706,1487.479613301514,0,32.05765901708936,49.4087154550453,123.57051749860048,129.23086986400816,120.63535161630216,139.90125453232687,112.56710054663095,126.01914647653128,129.69496842654624,131.21003888740665,124.16825133517952,118.27942764818408
A1,Sa,17,85.19021859955215,2.3495023833152406,1557.520271908808,1,31.580137234214867,46.22320040752466,122.03238738619208,122.10192246297062,131.89354873131674,133.7758438089092,111.4495944047978,127.01145243133452,120.36864501638894,135.1628778870428,133.0695193410074,124.05293164509226
A1,Sa,18,85.37925710390677,2.696677246970342,1577.4615398250824,1,32.370064295502765,50.33782166218249,118.5471244845132,137.05525450529612,122.9729499619311,138.19554290287695,97.64285054030807,132.0451402687132,121.37245044158796,132.24639402152243,126.86890180627486,123.1688423034087
A1,Sa,19,91.3316406906523,2.302228312609752,1585.4820645252903,0,31.980706814973825,49.21288426488509,126.17891095911077,124.64473160175476,128.40108052725225,145.96253756238988,106.10706207996742,131.59825912959488,125.47910084496164,134.59238663449176,133.7383824176917,122.56385717943223
A1,Sa,20,87.97287576251516,2.3068304834976048,1495.63770305686,0,32.52750551885261,51.65212070925489,124.10277709503188,128.74134659003747,130.66811735929525,134.68851422416813,109.0085830712642,134.31798329623297,130.89821614661324,132.69868299208338,126.32269553150935,132.29865937518971
A1,Sa,21,84.83969234715654,2.180314812931288,1561.428826375895,0,32.292806880125354,49.56754231579727,122.09199110444342,137.00799296473215,128.2522504626807,132.4845984912009,120.2597380886146,125.00969686342792,126.08014364023823,136.25100103125848,141.97833744891983,140.5495927800268
A1,Sa,22,91.82016917740854,2.2633606762559224,1576.7252824240277,1,31.857127117916885,48.69021227757421,122.48871544545698,133.32962126027232,127.10793305307229,144.19470250234806,111.91373406726538,127.20849123026984,122.49922883514152,137.19750615310113,135.89468251756057,127.28886433075942
A1,Sa,23,95.0234773000426,2.2988807962341906,1583.4370827796256,0,31.659179059930665,46.39580025732123,116.43752903595882,137.22210194076845,124.69855504304194,142.2739758482119,118.87065730809682,124.9928146174746,128.96603711357096,141.5982224723865,141.0961159164986,125.19968198607346
A1,So,0,89.28616935795877,2.3538048136275065,1562.1818523513762,0,31.69426871983216,46.56348763197479,115.6861211797844,133.46739455956998,123.03993680040436,145.2996819202331,118.08502974788348,133.41784661600238,121.17022144399732,141.059719926932,133.30625265616928,123.153614303769
A1,So,1,90.43016540202676,1.944752953420336,1570.4326405740337,0,31.235436660711322,43.454713971133046,126.088742428256,125.65779485373926,121.57396901070295,139.2422227249501,111.48172725216745,134.65989877479788,137.06671975991387,131.71283921223431,129.83881080417686,124.18339596358052
A1,So,2,91.62317029047792,2.2693031442088287,1619.3628705526298,1,32.53047065467211,52.56101771192851,117.5260952711656,128.5286756410322,122.35981501073522,137.46462192238246,106.65774224044476,123.35842524267474,128.38736859368615,142.56798987326388,128.93319593740858,121.7862134852572
A1,So,3,95.1045632112622,2.0783485076368025,1466.9378418646788,0,31.05748515565279,43.65106434090441,115.39070093437344,124.98021313959252,126.03633664699473,140.34672168518125,111.39131223331373,130.884104360697,125.26659957706369,133.64172444836973,140.36726045149268,131.70230525895175
A1,So,4,86.1012562892172,2.4659464835758347,1590.5698277245797,1,31.40303311878843,44.63236558126676,115.41248589492868,135.08830733421752,126.35747655412824,142.75738137619763,116.70294608200248,131.95347960464073,121.3676393584446,140.23658853310724,137.84794996213887,123.85304627965986
A1,So,5,89.86956915055842,1.9937784994888557,1575.7127378008918,0,32.17944820458123,49.49245577191697,118.07308336237392,132.10226238623778,120.6780446454291,139.2953604286119,116.58270163304316,130.9483043853171,119.97267455140476,132.80497024564386,140.38731465156303,122.5377696283474
A1,So,6,90.04742263233553,2.282648849890211,1628.411987945983,0,31.681426513827166,46.49107568834597,121.3174360766553,131.47112064506746,123.8279609984184,136.08117167206802,111.5472947384187,125.41904042259378,123.84088895884776,134.66410854975322,128.42120005444625,128.4102603285631
A1,So,7,94.4617384660078,2.1839893517259914,1561.970225026769,3,32.30531247101712,50.22804725507917,122.41124476340327,123.81168788836352,129.34578032194636,144.43645418633372,111.18356947910708,130.18968917723802,131.41664496405534,133.95343090210318,137.36489023883007,136.81936247309682
A1,So,8,87.64204190209506,2.0237910793692446,1565.1909297802438,1,31.17628695149062,43.98418260083025,123.46459311515804,126.97069589620553,133.59688953103648,149.9625767658406,111.16671706108326,127.2522143204571,132.297939434899,133.06434675105243,131.7729439103388,125.12694210271204
A1,So,9,84.24098053140703,2.297232450781153,1515.5136112967914,1,32.63956325695809,52.33089601040644,113.71746552860373,134.0660259337399,123.60518534834095,138.60119915752082,118.95185948025856,131.70025647284444,130.85306498609765,139.8409233026643,130.34345808408338,121.93881632746124
A1,So,10,86.74454842032661,2.1349178940042086,1697.4547212654363,0,32.45101925692597,51.14690982777351,117.66598440653736,126.65964673951116,130.0276761298728,134.2723089100054,108.1831368763942,133.53818211854244,128.04519093256152,140.32438369645118,121.29867060611012,117.99663004440718
A1,So,11,90.04299617953247,2.383534739696757,1592.349854384473,2,31.275289196056285,44.607334694022256,122.36816038405728,125.3680943500923,127.77756323171124,135.40656744256952,112.91316593197458,128.52455042881047,132.87908359672355,139.59227221971207,125.77141311776808,125.27467055499925
A1,So,12,87.87126043575248,2.0482990178649327,1539.1491474787815,0,31.391899425661517,43.74712819744568,122.99929649917824,129.2695658923416,122.0353673347599,136.31506909791622,111.50755602138152,130.56275357504114,130.2251793205809,124.53946385187388,139.06417028384945,131.70850381470996
A1,So,13,83.0080357093593,2.517185339264559,1602.760942566552,0,31.95346495628633,48.01012651979149,121.63910586421542,134.62135069768914,119.93052023853733,140.4284358070168,110.37287686970208,131.2769187783716,123.52326838818487,132.9594958041989,127.02092302604883,128.25568120911828
A1,So,14,92.57535334997,2.253075886008517,1551.9118997480014,0,31.762749828021985,47.862899306709664,116.17504025621936,140.14314462134936,129.79238263802378,134.517987569243,119.19118439785572,136.22249038010528,128.66010461308778,136.80721018473662,133.69173333460796,114.57092070538356
A1,So,15,89.4393912094488,2.252217431603194,1621.507781827994,0,31.938745541175805,47.809426276153935,126.1871906734207,127.71349172456604,124.78588309344212,140.29011367404198,119.24215441102642,118.76555333007695,124.96649852617352,136.05641846139736,138.0003947821343,122.54048776246896
A1,So,16,84.37034188187438,2.423942289193227,1518.2318805587186,0,31.71484312418157,47.43968425741413,116.91195409099606,138.80844465396098,123.58576726911105,146.4469843171501,119.84003237470316,128.95522922387994,138.5506779104281,136.34266993232404,139.56504633001995,131.98298445790633
A1,So,17,91.24394395531436,2.45022616956117,1581.2035707559735,0,31.558483752967263,45.41673626947929,127.01684985062596,133.48951636269513,122.78477989435758,137.60253516300378,116.48287772570382,132.31592397633793,128.98646132815605,136.55654336721443,140.4997868728819,130.35771576117443
A1,So,18,90.57190677379508,2.4882621161534964,1498.373804823623,0,31.53313220471871,45.036507957238605,124.66616224157818,126.84843760373508,119.95972261444028,136.209573366564,111.5630784395465,134.25323833891125,127.21628962108862,128.13812699850297,132.1552244888118,126.11133066224122
A1,So,19,88.56198941567744,2.53117701683854,1528.9530557153855,1,31.28060325001911,44.70434747758082,120.49155096119053,129.73585997712615,117.88996737546232,145.52530364901455,110.91299551546324,126.95216085582008,122.93342082201136,138.50593163035185,124.37035140613702,128.08937400232284
A1,So,20,93.13354195873038,2.407435685525152,1585.6314241923214,0,32.12919062938015,48.78132679000067,117.30579071903632,124.95722657961896,115.1868715416371,141.74825023649848,107.17598614318972,130.47672099720654,126.68275891958876,138.395713877191,130.4897725025507,123.35276106826454
A1,So,21,92.1956121128649,2.367011605816823,1565.8077978591389,0,32.00751850034739,48.376095947295504,125.80699393715705,125.94371440431404,126.843004145601,141.57862633467747,114.5133159066866,127.48105207948032,134.07398528447192,132.01215682116518,122.9398054943519,128.20266795815516
A1,So,22,86.39608995069649,2.438376228971017,1616.7451623921722,0,32.17737600229001,49.16042556206761,125.45490212592983,140.06135222850384,130.1185477305349,141.24654297820865,120.22544237042376,130.72443916548443,128.1195152164248,133.24292882143135,139.81706679416055,120.90785667029
A1,So,23,94.59710317403434,2.3999728247480743,1480.034691259903,2,32.16371337131607,48.42350789607463,125.59228822423938,132.74657822279113,128.45904910916863,147.98686394976258,114.66928357563168,126.73454169324832,133.94757521332522,140.85560315516963,134.791458373779,124.19814499708777
A2,Mo,0,90.00413895302395,2.0446454095737825,1605.6473265103602,1,32.07915920861569,49.21230496502702,114.89012944804604,123.96999899463763,126.86746634700862,138.0114794304654,124.09974425274837,134.76299197324454,130.36846568366113,137.61539502001196,138.65433590183585,129.23259045863668
A2,Mo,1,91.49929931548807,2.103947764740498,1703.097348270311,0,31.26142584555945,44.54695774914148,121.9316165890578,128.9776438950694,133.77737849157745,147.86509862607429,112.67097215440918,129.2458114421665,127.63026217195804,132.74170261920187,132.97512492014064,121.20858965556204
A2,Mo,2,86.60815399518742,2.4245422447800538,1581.4764792110905,0,31.957814034523132,48.86596179242245,120.37388133960984,135.96248279515734,124.39943178394316,139.08789501423792,112.57685617998018,131.71533504462968,129.54225054165758,131.66857899745045,131.111530114433,121.70198865740385
A2,Mo,3,87.88539463855354,1.9540204336546303,1538.4544873159225,0,31.70374260494229,47.27550766238766,119.69117900069936,132.39720759043033,129.37258537066262,136.75117386575866,108.98399572305428,124.78977793878448,125.56398539402537,133.24039341091745,128.15001966901272,118.51941667875052
A2,Mo,4,88.63163751757743,2.336285324022794,1579.7514732917782,0,32.331258607339635,50.64355002912602,118.09879222034898,120.40950199748104,124.24947889207247,146.76014238090357,116.41093703715214,131.18208931179967,122.68491004211502,129.17164204855666,132.0902082431705,117.86810538859297
A2,Mo,5,92.34408666708754,2.1306707502267277,1548.7671359634253,0,31.667528850620506,46.35137917621339,119.41617042102376,126.82221079297798,133.69425675926666,138.39378616941045,124.162785217396,134.07075881059134,130.41033363667694,136.8436657365876,133.96898649108127,115.36163710327196
A2,Mo,6,89.16334981754773,2.4690315942368644,1547.5551408262947,1,32.54698535044718,51.74067514660416,119.68997995316984,134.75724638529044,123.16746489815974,131.4806420658664,110.37767005935224,137.81444384254098,126.63003459085348,133.78308010312492,130.5008090186256,134.52068294786503
A2,Mo,7,94.8778767460862,2.7437560466896267,1542.0477394799975,0,32.4131105515426,50.591375473708986,115.53837304905775,132.0104412910147,118.542371991159,141.45426400088354,110.4567485212928,126.42475908516688,130.20993003197515,132.84807261801492,133.90190724108157,124.04579340678325
A2,Mo,8,90.20248104374184,2.38901729427068,1532.499077270443,1,31.963007487791366,48.34851925222965,115.77550773294764,132.0078030419386,127.34157792469568,142.59999537898906,110.11081399814356,126.58804502857052,124.61585391806494,133.19676043966905,134.69459592571866,126.48092402365506
A2,Mo,9,91.12565087147148,2.5708038284743044,1584.4445466245816,0,31.76146876606433,46.2461468080284,119.84470533564549,125.45158291509082,120.31746812605202,136.66110221765558,116.46096364163186,129.06335490796812,116.80884383337514,124.39649923682468,128.96567411071413,127.28843293026776
A2,Mo,10,81.7574854718243,2.200053964769673,1523.687607174129,1,31.94761170832897,48.42377142026239,109.347167600964,133.84103608315868,126.07698252728144,142.54134319837294,134.63118853218162,119.57943530250704,136.62348324880554,133.56276240299823,133.43664452201506,124.7724387734938
A2,Mo,11,88.72729099980587,2.186033414352248,1566.4754367786504,1,31.619145188286183,44.60979198287893,117.74993571002094,136.28574608431288,122.32332456491888,141.7922680910481,111.34521862142265,133.7896092496181,131.42753869395102,144.24304416648206,131.12218027250393,128.34327402378955
A2,Mo,12,90.29420261861684,2.5591743563726026,1514.0583806195634,0,32.21622170037092,49.51621282029299,120.97922623505345,133.47510347544113,117.6888763015508,134.1386977355425,120.7343959962595,131.6567082338967,130.6670042561878,130.18656483946023,127.0950640083554,129.95629329096045
A2,Mo,13,93.11513296429544,2.082336102594189,1486.0314752073575,0,31.625155874352618,46.82258668181738,124.98285255289724,127.667523103859,128.20239897600413,139.04748447001094,116.6202851411078,124.26154305092166,128.4260472481695,120.0443201454964,131.0655192091901,116.84763378142428
A2,Mo,14,93.61798354964044,2.4554814705529022,1573.333549098304,2,32.110695241232186,49.90633808494307,114.412909132433,121.46307758728008,117.23208228292596,138.6492000380867,117.96963367211322,124.47794361244208,132.61985229292202,132.48862412746058,129.53622394402962,120.819465020602
A2,Mo,15,84.34564092295118,2.3458628256869294,1635.6333856419285,0,31.91881770821906,47.7940978617436,113.15842480583596,139.93637999615405,129.5568136108736,140.5287689563574,121.31853338827334,125.76842011267132,130.71739689335047,135.99905216859358,133.32010040666836,131.36176750053383
A2,Mo,16,92.1974763083394,2.3577447325650045,1467.2556281885852,0,32.11222984879979,49.40014870201555,122.53183488763128,130.88609392535844,120.43972948923049,134.85951796089034,114.51440899462428,130.74455037923187,124.60279538534144,137.1167097430429,142.40382952019596,116.27834640360872
A2,Mo,17,91.74673343269129,2.286805075821838,1572.5327777667328,0,32.906722049707675,53.66306297202057,122.7827656226688,123.32259215450054,127.4301814470882,132.26348005530818,120.41345526943536,127.6443767409106,127.53181905630414,141.62898323771094,125.56418215707876,118.01440907443504
A2,Mo,18,88.24920202096199,2.5076757702038632,1474.032696226158,1,32.543644668285495,51.600785249216486,117.684193189573,127.94286696442,130.76950367127873,130.6512915015229,113.05739612408496,130.9521194496253,130.24609360642518,132.4509665340456,132.17220505852922,112.55836323293504
A2,Mo,19,88.02525476299846,2.390701742510893,1500.885298287266,1,31.98119762330476,48.51139131298972,115.18633717357694,128.96694360151977,128.0510808479461,140.78486480484216,112.06734365218033,131.12108202145396,131.5730489531831,124.7502936071126,137.7953703247795,123.31872630659464
A2,Mo,20,91.27646979972069,2.5394493847290454,1481.4163151384766,0,31.292423517076546,44.79213943374352,111.06527134330076,135.78673155861784,131.43298684698811,139.17235924323336,111.60307715096825,128.11477915432872,126.25192504982223,129.000701389102,130.5387239227808,125.76550996467162
A2,Mo,21,93.05447174294626,2.3028488328027423,1471.182414555028,2,32.094545537108566,50.07816826535058,113.65334751726652,138.51257329064802,126.011643982114,148.15928449544555,111.33483502238003,139.09030961278913,131.87577747017392,137.7652004292618,133.1701222717657,123.75735690962776
A2,Mo,22,93.60159497542162,2.3280719739696094,1451.6465148206423,1,31.831859185588584,47.83023453330031,126.09485394896832,120.24449067980689,125.7179396825258,130.91010387306423,118.79856147742083,129.52770642778998,130.0980498601206,130.68058519705116,138.39732465828877,130.2086233202943
A2,Mo,23,91.75063290903566,2.274096550627312,1578.9928642647567,1,32.51802386530753,51.21183167993756,116.35198765096295,131.80708658636553,118.53429228120676,142.8619515558784,117.2530170643127,120.65091830233918,122.19108078043818,133.58430551628118,130.49570126429586,118.95261532290596
A2,Di,0,91.16693618805655,2.350294721788102,1540.286543401074,0,31.367255608969554,44.60199284436931,121.72177884643978,128.13168960867915,122.46364294703092,137.03048413989848,114.46889253078994,130.4174056275993,125.4001245579624,133.20617031952426,131.59238586590325,124.08790932230232
A2,Di,1,90.09322790062504,2.164665839350397,1600.2296454563243,0,32.51706545043015,52.484814682359705,120.2066281613531,132.21501065223688,129.7577488528702,134.8941877121985,117.36735949517616,128.66179454550604,132.23385387608246,124.36386289824252,131.50452849879366,121.9858967210802
A2,Di,2,91.29678885190246,2.39400883747364,1514.618705258899,2,30.942613679436786,42.04361693874672,116.94988511250824,133.38679760843212,121.12482905288138,139.94531081491905,111.71257531016828,120.33916418736976,124.62259411480036,138.36566010344856,120.14873759967094,126.26083675237788
A2,Di,3,86.44179230580175,2.421688413894838,1585.7159467936826,0,31.600409636816433,45.916198892510565,114.22818665883509,121.2408559662414,123.05038146720275,140.79026744960066,114.51688164992557,127.9201653602632,123.2712696965161,138.04123095842485,125.41434040026708,128.88013956921736
A2,Di,4,86.99334894321983,2.149512952529393,1476.660740469216,1,32.29853591037699,50.935266336084105,122.61071272966969,124.48165085734816,123.3460538783622,136.0990043544127,121.6528745201952,124.01605676786843,132.46848844694554,139.46476935054383,141.14810100858045,122.95156703685252
A2,Di,5,92.13696647874048,2.7563303673077684,1519.1179161533153,0,31.53292141200282,45.64652807027368,125.72303141025044,131.04856649598685,129.64022535502846,142.71414175635337,122.34791268680443,131.47713643282444,131.31723864575756,131.3787673397083,134.93166487789068,123.01936951005386
A2,Di,6,88.64068239605787,2.478944702929428,1595.0811688029685,0,32.27300670596853,50.20686599173724,128.9089945438553,121.71688396161112,122.37775931868674,136.32348269659025,118.60739661878672,124.74929630198928,131.78747574668742,141.85268071998357,135.47601450042,126.4187551183075
A2,Di,7,87.03637997729776,2.1306298067749267,1612.4809452648333,0,32.053205861789635,49.60045523047359,118.41617447032176,129.8871102945279,124.0719126604104,138.39146891089285,115.37938694979908,128.6365270892377,135.21644776815972,123.96790575808134,129.27078707014462,120.64871888241387
A2,Di,8,90.65733180010324,2.315428957176625,1631.1096550774714,0,31.11733332152173,42.99420222336541,125.2936426494194,129.13599131301768,128.85960077418338,142.20653575849622,111.33421901445,131.1449819622967,118.71049274300856,138.01623750285697,133.49079232995263,128.19330084321552
A2,Di,9,93.17435497526144,2.373523968041942,1557.4044709899138,0,31.399449882769908,44.5869376303478,126.06304118710229,138.67415945613612,130.8251605241973,133.77203044192723,105.14999772290562,133.54359336758966,124.19905275518956,136.43566677061492,139.67574360003775,121.71522411800797
A2,Di,10,88.86733603077312,2.355344594517663,1485.1245180008884,0,32.589800572544746,51.51059612758981,120.67148248623896,130.3979893118802,127.77028885557954,135.6914846487187,115.1501573958204,119.2380822769541,132.3822782275147,127.1925338877907,139.517099142145,123.34939953016774
A2,Di,11,89.36499905420646,2.1744532187830985,1535.598056303896,0,32.14528502659973,48.82422570823904,125.34479767637568,130.45594136921892,122.1902687615245,145.07322693219706,110.91142262134936,121.8369862715634,134.02978008952272,140.70926622405486,128.03850803897947,123.00450573089536
A2,Di,12,87.2492173640102,2.3653248435130267,1636.602464568404,1,31.766591353418814,47.99964255432272,125.41670218955656,133.725152814564,132.19722857576568,137.70225529419122,106.30944180227308,135.22625507436538,129.7488476030303,133.51976949839383,130.79923593846254,137.77343162951058
A2,Di,13,88.07341604239718,2.129339338634733,1554.2642116746676,0,31.36479720148252,45.287795130792,112.25519737473265,131.2898799061059,130.5193867165813,142.37583873247692,114.98798079540572,127.05364174105348,122.53918183640955,139.1737566316244,136.56885810692793,117.27135106654632
A2,Di,14,94.76951693454204,2.4148142441788,1619.9797322572897,0,32.251186114391786,49.79621704797942,115.39880735111812,119.8729095833976,129.04462361139505,138.1290986200491,114.22217152739084,133.83098004587055,133.0520691312533,141.11855170334644,126.12579345808533,132.12947374812293
A2,Di,15,88.26286399149555,1.8487500130503545,1491.0779826569976,1,31.473097657508244,45.06355726175658,119.55977765411978,131.6912624376459,124.09307298445356,137.52822831071643,108.74651968505889,130.10971904107666,117.67521306207632,131.5700097914029,127.3610794546962,123.80311574245545
A2,Di,16,89.3600106020722,2.491991334886749,1629.17386386248,0,31.696586543041196,46.42236097231439,120.88875053134016,132.00240693253164,125.65532593107925,139.61278269637003,109.02353118200378,137.25463774139607,137.0359832181894,126.58670652938656,126.8798570455681,123.60094828811496
